time,value3,value1,value2
11337,-59,0.141303,-4.53863
11338.5,-22,0.0980187,-4.48667
11340,-81,0.181795,-4.50086
11341.5,65,0.161968,-4.46685
11343,-49,0.128737,-4.43368
11344.5,-12,0.207487,-4.52193
11346,-45,0.209721,-4.50253
11347.5,-5,0.325333,-4.47791
11349,-42,0.100811,-4.4005
11350.5,-16,0.180678,-4.43138
11352,-24,0.25524,-4.43535
11353.5,-39,0.127899,-4.3955
11355,83,0.241556,-4.54155
11356.5,-213,0.337899,-4.48083
11358,27,0.0779123,-4.42909
11359.5,-93,0.137114,-4.4366
11361,130,0.180399,-4.48041
11362.5,-100,0.0505452,-4.42012
11364,-34,0.134043,-4.45767
11365.5,-45,0.245186,-4.48146
11367,-21,0.196596,-4.47061
11368.5,-82,0.392354,-4.3738
11370,13,0.249934,-4.52152
11371.5,-94,0.126223,-4.50441
11373,-29,0.257753,-4.43827
11374.5,-72,0.241277,-4.39571
11376,-6,0.144096,-4.43597
11377.5,-41,0.188218,-4.43994
11379,-24,0.244628,-4.43514
11380.5,-15,0.303551,-4.44161
11382,-69,0.207487,-4.43076
11383.5,-19,0.118125,-4.43389
11385,-46,0.249375,-4.43702
11386.5,-50,0.212513,-4.42074
11388,1,0.218099,-4.44348
11389.5,-23,0.451277,-4.48813
11391,-62,0.215585,-4.39925
11392.5,33,0.251609,-4.38006
11394,-39,0.180958,-4.42116
11395.5,0,0.201343,-4.30182
11397,-29,0.132646,-4.51881
11398.5,-9,0.217261,-4.46247
11400,-17,0.351862,-4.40363
11401.5,-146,0.166157,-4.49398
11403,69,0.227035,-4.42784
11404.5,-98,0.261383,-4.39717
11406,-91,0.162527,-4.51067
11407.5,86,0.298803,-4.45872
11409,52,0.184309,-4.46936
11410.5,-7,0.158896,-4.46915
11412,-55,0.114216,-4.52986
11413.5,-61,0.279814,-4.43138
11415,-14,0.183471,-4.40343
11416.5,-52,0.29266,-4.46518
11418,24,0.221729,-4.46143
11419.5,-57,0.179282,-4.45579
11421,19,0.248258,-4.46456
11422.5,-44,0.21,-4.43117
11424,-32,0.146609,-4.4535
11425.5,-71,0.168112,-4.4414
11427,-17,0.134601,-4.46977
11428.5,-66,0.236529,-4.51421
11430,13,0.179282,-4.45663
11431.5,-97,0.181795,-4.48959
11433,-61,0.0807048,-4.4608
11434.5,-53,0.0843352,-4.42596
11436,-30,0.089641,-4.37046
11437.5,-130,0.128458,-4.37255
11439,35,0.127341,-4.38611
11440.5,-11,0.107513,-4.51755
11442,-52,0.243511,-4.50441
11443.5,-97,0.0985772,-4.37171
11445,-40,0.149122,-4.36879
11446.5,9,0.0784708,-4.3208
11448,-37,0.151915,-4.40196
11449.5,1,0.242394,-4.38506
11451,-41,0.391237,-4.51338
11452.5,-3,0.234016,-4.42116
11454,-83,0.250213,-4.3498
11455.5,17,0.226755,-4.44787
11457,-13,0.194083,-4.45538
11458.5,10,0.254681,-4.5186
11460,-77,0.184588,-4.37025
11461.5,39,0.189335,-4.3665
11463,-20,0.227872,-4.41574
11464.5,18,0.178165,-4.44807
11466,-74,0.215585,-4.37421
11467.5,4,0.175652,-4.40489
11469,-31,0.0589229,-4.4293
11470.5,-51,0.233737,-4.46957
11472,-1,0.236809,-4.49085
11473.5,-21,0.252447,-4.38569
11475,-7,0.215306,-4.43055
11476.5,-31,0.214468,-4.45579
11478,-48,0.196596,-4.46602
11479.5,-54,0.202739,-4.39195
11481,55,0.162806,-4.48793
11482.5,-102,0.245466,-4.4245
11484,-13,0.22508,-4.44933
11485.5,-56,0.225359,-4.4003
11487,0,0.336782,-4.38757
11488.5,-51,0.076516,-4.42179
11490,6,0.0740027,-4.53028
11491.5,-77,0.193524,-4.37568
11493,-31,0.227035,-4.39362
11494.5,-70,0.174255,-4.50608
11496,-8,0.339575,-4.4535
11497.5,-93,0.255519,-4.39299
11499,5,0.17258,-4.37964
11500.5,-30,0.270878,-4.45204
11502,-71,0.185984,-4.42763
11503.5,-39,0.122035,-4.4729
11505,-11,0.354096,-4.34396
11506.5,-17,0.0996942,-4.43493
11508,-60,0.159455,-4.47603
11509.5,-20,0.0949469,-4.43055
11511,-84,0.182075,-4.42658
11512.5,-5,0.140466,-4.43013
11514,-60,0.0650665,-4.42492
11515.5,28,0.148564,-4.38799
11517,-18,0.197154,-4.35857
11518.5,-47,0.0673006,-4.43723
11520,-66,0.137952,-4.451
11521.5,7,0.207487,-4.49126
11523,32,0.0659043,-4.43785
11524.5,-67,0.0485905,-4.4752
11526,19,0.160572,-4.46706
11527.5,-85,0.211396,-4.52068
11529,-113,0.12371,-4.45788
11530.5,109,-0.0321144,-4.49919
11532,67,0.0918751,-4.4608
11533.5,-183,0.0418883,-4.42033
11535,-153,-0.0329521,-4.42909
11536.5,157,0.0929921,-4.48271
11538,0,-0.0332314,-4.53216
11539.5,-98,-0.0139628,-4.65651
11541,4,0.0421676,-4.4729
11542.5,-25,0.151915,-4.48146
11544,-42,0.169508,-4.46539
11545.5,1,0.0265293,-4.45997
11547,-1,0.25133,-4.46331
11548.5,-58,0.0586437,-4.47708
11550,-45,0.100532,-4.46977
11551.5,-49,0.182075,-4.41135
11553,-32,0.199668,-4.57055
11554.5,-40,0.114774,-4.39842
11556,-59,0.183192,-4.45475
11557.5,-19,0.139907,-4.39007
11559,-147,0.190452,-4.39842
11560.5,103,0.176769,-4.51526
11562,-245,0.171742,-4.38861
11563.5,-132,0.219216,-4.41135
11565,222,0.125386,-4.43326
11566.5,164,0.171742,-4.44745
11568,-299,0.106955,-4.43138
11569.5,-196,0.244907,-4.36232
11571,205,0.108351,-4.35711
11572.5,-132,0.0991357,-4.44641
11574,-3,0.0192686,-4.52402
11575.5,-90,0.20637,-4.44933
11577,59,0.192407,-4.45976
11578.5,-18,0.169508,-4.40655
11580,-51,0.129016,-4.44974
11581.5,-10,0.0980187,-4.4681
11583,-62,0.0734442,-4.45684
11584.5,-26,0.234016,-4.37985
11586,-5,0.151915,-4.4222
11587.5,17,0.209721,-4.39153
11589,28,0.087407,-4.51213
11590.5,-20,0.0301596,-4.41344
11592,-36,0.0564096,-4.5065
11593.5,-344,0.0340692,-4.43097
11595,39,0.0904788,-4.44369
11596.5,66,0.126503,-4.37672
11598,166,0.126223,-4.53904
11599.5,-87,0.218657,-4.41511
11601,-36,0.0248537,-4.44286
11602.5,-238,-0.0494282,-4.50003
11604,-94,0.28149,-4.42345
11605.5,-49,0.265293,-4.43097
11607,202,0.126782,-4.42053
11608.5,-17,0.113378,-4.50608
11610,-63,-0.0879655,-4.49419
11611.5,-125,0.00195479,-4.4245
11613,62,-0.089641,-4.42575
11614.5,-170,-0.157221,-4.37255
11616,49,-0.0692554,-4.39362
11617.5,-211,-0.0254123,-4.48563
11619,125,0.0175931,-4.48772
11620.5,7,-0.0787501,-4.40739
11622,-41,-0.0592022,-4.52632
11623.5,-9,-0.00279256,-4.55907
11625,-188,-0.0485905,-4.52632
11626.5,-175,-0.227035,-4.52715
11628,-128,-0.0793086,-4.39904
11629.5,-25,0.0497075,-4.47332
11631,100,0.0949469,-4.45976
11632.5,88,-0.0293218,-4.47603
11634,-259,0.0759575,-4.49335
11635.5,-89,0.00698139,-4.54718
11637,80,0.0483112,-4.44578
11638.5,-9,-0.182912,-4.5572
11640,-255,0.0365825,-4.53779
11641.5,-9,0.105838,-4.5839
11643,126,0.0407713,-4.48229
11644.5,97,0.0726064,-4.50879
11646,-71,-0.0455186,-4.47687
11647.5,-64,0.00111702,-4.46518
11649,9,0.0575266,-4.55407
11650.5,-145,-0.122035,-4.51213
11652,53,-0.00195479,-4.3594
11653.5,-16,-0.0438431,-4.51964
11655,18,0.0511038,-4.47207
11656.5,-32,0.08629,-4.47499
11658,2,0.050266,-4.48959
11659.5,-74,0.124548,-4.43806
11661,38,-0.0237367,-4.48208
11662.5,-25,0.0734442,-4.53362
11664,-15,-0.0516623,-4.41949
11665.5,4,0.0167553,-4.46852
11667,-53,0.0223404,-4.42971
11668.5,-21,-0.0837767,-4.53821
11670,-180,0.0189894,-4.42742
11671.5,-75,-0.0460772,-4.41052
11673,216,0.0653458,-4.43723
11674.5,24,0.137114,-4.49857
11676,-121,0.0307181,-4.49731
11677.5,-69,0.0148005,-4.4053
11679,-62,-0.0075399,-4.46831
11680.5,32,0.00418883,-4.47749
11682,-29,0.0287633,-4.51442
11683.5,158,0.039375,-4.4994
11685,-318,0.122872,-4.50086
11686.5,41,0.0527793,-4.47228
11688,77,0.0438431,-4.53529
11689.5,55,0.0812634,-4.53925
11691,-221,0.112261,-4.50858
11692.5,52,-0.100253,-4.52256
11694,-47,0.0220612,-4.49606
11695.5,-44,-0.131809,-4.56158
11697,-68,0.0321144,-4.50211
11698.5,-45,-0.0444016,-4.54343
11700,-3,-0.160013,-4.47582
11701.5,-151,0.0446809,-4.48939
11703,9,-0.0234575,-4.44849
11704.5,36,0.0237367,-4.43576
11706,63,-0.0695346,-4.43097
11707.5,-83,0.116729,-4.43013
11709,27,-0.0991357,-4.48688
11710.5,-104,-0.000279256,-4.46957
11712,26,-0.00698139,-4.4318
11713.5,39,-0.0335107,-4.47144
11715,-315,-0.0117287,-4.50086
11716.5,-8,-0.0547341,-4.45955
11718,216,-0.0689761,-4.47833
11719.5,78,-0.206928,-4.5453
11721,-7,-0.0569681,-4.55511
11722.5,-86,-0.146888,-4.48041
11724,-61,-0.134043,-4.45392
11725.5,-23,-0.151356,-4.52047
11727,16,0.000279256,-4.42658
11728.5,-22,0.0173138,-4.43514
11730,-37,0.061157,-4.53278
11731.5,42,-0.13488,-4.50545
11733,-1,-0.0597607,-4.55323
11734.5,-26,-0.0485905,-4.44933
11736,-64,-0.173138,-4.61457
11737.5,-156,0.0703724,-4.54843
11739,-166,-0.0508245,-4.48793
11740.5,233,-0.0692554,-4.52778
11742,-15,-0.0117287,-4.50274
11743.5,-64,-0.0865692,-4.58244
11745,-125,-0.151356,-4.57493
11746.5,-58,-0.0812634,-4.43097
11748,-35,-0.0851729,-4.48021
11749.5,7,-0.0547341,-4.5766
11751,-49,-0.00474734,-4.51609
11752.5,-14,-0.0111702,-4.54989
11754,-28,-0.141024,-4.42033
11755.5,-71,0.0821011,-4.46268
11757,-67,0.0879655,-4.49022
11758.5,-12,0.0681383,-4.51192
11760,-12,-0.103325,-4.50295
11761.5,-88,0.0675798,-4.47666
11763,-26,0.0432846,-4.54927
11764.5,-79,-0.00809841,-4.5403
11766,-21,-0.0189894,-4.52548
11767.5,-68,0.0103325,-4.52027
11769,11,-0.0388165,-4.3884
11770.5,-85,-0.0184309,-4.45872
11772,-26,-0.101649,-4.48104
11773.5,-49,-0.0304389,-4.49544
11775,15,0.111423,-4.46497
11776.5,-20,0.0449601,-4.43702
11778,-36,0.000279256,-4.51484
11779.5,-60,-0.0974602,-4.53612
11781,-33,0.00530585,-4.43618
11782.5,-12,0.0276463,-4.50232
11784,-52,-0.0178724,-4.47165
11785.5,27,0.00167553,-4.4414
11787,0,0.0256915,-4.51839
11788.5,-43,-0.117287,-4.46101
11790,-74,-0.0390958,-4.44348
11791.5,21,0.0586437,-4.44474
11793,-17,-0.0117287,-4.42241
11794.5,-9,0.0533378,-4.46164
11796,-18,-0.103325,-4.47875
11797.5,5,-0.0589229,-4.42888
11799,-84,0.0368617,-4.48939
11800.5,-5,0.0508245,-4.58933
11802,-23,-0.0516623,-4.49231
11803.5,7,-0.0259708,-4.4679
11805,-35,-0.0407713,-4.4704
11806.5,4,-0.037141,-4.5501
11808,-32,-0.107513,-4.49293
11809.5,30,0.139907,-4.51839
11811,-84,-0.141862,-4.50983
11812.5,17,-0.0801463,-4.44161
11814,-36,-0.0516623,-4.43827
11815.5,-74,-0.0614362,-4.49752
11817,-36,-0.133763,-4.4825
11818.5,-7,0.0203857,-4.48563
11820,-4,-0.0175931,-4.4679
11821.5,-62,0.0111702,-4.62563
11823,-34,-0.022899,-4.56596
11824.5,-119,-0.0463564,-4.41073
11826,-12,-0.0349069,-4.4994
11827.5,-79,0.0184309,-4.50879
11829,8,0.0619947,-4.41031
11830.5,-73,0.0309974,-4.45371
11832,-39,-0.0304389,-4.51025
11833.5,-84,-0.0480319,-4.39278
11835,-17,-0.11617,-4.48751
11836.5,-67,0.0217819,-4.55615
11838,18,-0.0390958,-4.44265
11839.5,37,-0.126503,-4.55302
11841,-58,0.137114,-4.52652
11842.5,-93,0.0957846,-4.47186
11844,-9,0.0918751,-4.38778
11845.5,-13,0.0555718,-4.52548
11847,51,0.0209442,-4.48709
11848.5,-12,-0.0474734,-4.48897
11850,-105,0.122593,-4.47311
11851.5,-2,0.135718,-4.39946
11853,-54,-0.0899203,-4.45267
11854.5,31,-0.0117287,-4.44411
11856,-56,-0.160572,-4.50629
11857.5,-22,-0.0723272,-4.48334
11859,-46,-0.133763,-4.51213
11860.5,59,-0.115612,-4.58787
11862,49,0.0293218,-4.45892
11863.5,-9,0.088524,-4.47374
11865,-92,0.0614362,-4.37547
11866.5,-10,-0.000279256,-4.46122
11868,-33,0.00363032,-4.44307
11869.5,-38,0.0248537,-4.5017
11871,9,-0.00642288,-4.46727
11872.5,-23,-0.0189894,-4.43931
11874,-19,0.0201064,-4.52715
11875.5,-44,0.310253,-4.43493
11877,-56,0.0396543,-4.46769
11878.5,-22,-0.0175931,-4.49252
11880,5,0.0910373,-4.57284
11881.5,-81,0.0407713,-4.51421
11883,-15,0.0217819,-4.51421
11884.5,-70,0.0714894,-4.44369
11886,-33,0.00223404,-4.4608
11887.5,-51,-0.0181516,-4.43848
11889,35,0.0363032,-4.44223
11890.5,-75,-0.0455186,-4.49857
11892,-48,0.00335107,-4.53612
11893.5,-48,0.0882447,-4.47499
11895,-43,-0.113378,-4.4704
11896.5,-71,0.128178,-4.50587
11898,-33,0.0307181,-4.5476
11899.5,-15,0.0192686,-4.47478
11901,-41,-0.0173138,-4.50712
11902.5,-57,-0.051383,-4.42137
11904,-104,0.0134043,-4.47311
11905.5,64,0.166436,-4.49731
11907,-52,0.0628325,-4.48062
11908.5,-10,0.0969017,-4.52152
11910,-67,-0.115612,-4.51547
11911.5,10,-0.0234575,-4.50086
11913,-42,0.0187101,-4.56888
11914.5,-18,0.0354654,-4.44244
11916,23,-0.0201064,-4.52298
11917.5,-77,-0.0628325,-4.50003
11919,-38,0.0943884,-4.47875
11920.5,13,0.10891,-4.49565
11922,85,0.0667421,-4.46769
11923.5,9,0.100811,-4.52819
11925,-57,0.157779,-4.45684
11926.5,-18,0.104442,-4.50232
11928,-67,-0.0455186,-4.46414
11929.5,-58,0.0578059,-4.45225
11931,-5,0.0354654,-4.46122
11932.5,2,0.0351862,-4.42492
11934,15,0.13125,-4.46518
11935.5,-69,0.125386,-4.46185
11937,-56,0.190173,-4.55553
11938.5,-30,-0.0522208,-4.50149
11940,4,0.100253,-4.44328
11941.5,-4,0.113936,-4.51338
11943,-87,-0.132646,-4.47979
11944.5,-32,0.0807048,-4.50086
11946,-16,-0.111144,-4.55532
11947.5,-85,-0.0192686,-4.49752
11949,-8,0.0670213,-4.57869
11950.5,-57,0.0578059,-4.55302
11952,-20,0.0848937,-4.51025
11953.5,-66,0.16113,-4.4318
11955,-55,0.0899203,-4.45851
11956.5,-56,0.0178724,-4.48334
11958,-13,0.105838,-4.48354
11959.5,-17,-0.0148005,-4.41094
11961,-62,-0.000558511,-4.56387
11962.5,-85,0.0547341,-4.48584
11964,-36,-0.0756782,-4.50253
11965.5,18,-0.0955054,-4.43618
11967,-76,0.0798671,-4.43493
11968.5,-10,0.17621,-4.49961
11970,-83,0.0854522,-4.53737
11971.5,7,0.129854,-4.39591
11973,-55,-0.0564096,-4.50837
11974.5,38,-0.0304389,-4.49106
11976,-53,0.0215027,-4.47457
11977.5,-24,-0.0477527,-4.54259
11979,-75,0.00977394,-4.49419
11980.5,14,0.0337899,-4.47395
11982,-8,0.0164761,-4.50545
11983.5,-36,0.0156383,-4.47332
11985,40,0.00558511,-4.54343
11986.5,-28,0.229827,-4.49377
11988,-23,-0.0689761,-4.47186
11989.5,-82,0.0519415,-4.49335
11991,36,0.0457979,-4.53967
11992.5,-23,-0.0178724,-4.52611
11994,34,0.0642288,-4.46477
11995.5,-64,0.0795878,-4.47207
11997,-7,0.0879655,-4.5065
11998.5,-65,0.0421676,-4.54217
12000,24,0.0301596,-4.47061
12001.5,-33,0.136556,-4.46435
12003,5,0.0988564,-4.49898
12004.5,-50,0.0279256,-4.40864
12006,-43,0.104442,-4.39904
12007.5,-48,0.176769,-4.45016
12009,-22,0.186263,-4.47311
12010.5,-75,0.0357447,-4.47582
12012,68,0.117846,-4.42095
12013.5,-73,-0.0282048,-4.54802
12015,-116,0.187939,-4.42179
12016.5,-18,0.158896,-4.40968
12018,-21,-0.0692554,-4.53842
12019.5,7,-0.102766,-4.51109
12021,-61,0.0547341,-4.47374
12022.5,-53,-0.0025133,-4.49398
12024,-73,0.0449601,-4.43994
12025.5,8,0.00530585,-4.46247
12027,-59,0.0787501,-4.57723
12028.5,-2,0.0779123,-4.55344
12030,-97,0.0122872,-4.50712
12031.5,-35,0.125106,-4.48459
12033,-37,0.0647873,-4.52027
12034.5,8,-0.0153591,-4.47666
12036,-39,-0.0843352,-4.4462
12037.5,-5,0.0580851,-4.48584
12039,-68,0.0103325,-4.42742
12040.5,-5,0.0692554,-4.51401
12042,-28,0.0349069,-4.51213
12043.5,-53,0.074282,-4.59726
12045,-18,0.0164761,-4.50691
12046.5,13,0.164761,-4.4656
12048,-41,-0.0759575,-4.49126
12049.5,-61,0.108351,-4.51359
12051,4,-0.0025133,-4.46185
12052.5,-42,0.0385373,-4.45913
12054,6,0.249375,-4.47875
12055.5,-48,-0.105838,-4.44933
12057,19,0.0421676,-4.4848
12058.5,-76,0.12371,-4.45371
12060,35,0.1575,-4.51505
12061.5,-46,-0.0376995,-4.45705
12063,0,0.181795,-4.50775
12064.5,-38,0.105,-4.47374
12066,1,-0.0346277,-4.44787
12067.5,-84,0.0879655,-4.38799
12069,47,0.133484,-4.46059
12070.5,-77,0.0376995,-4.42137
12072,-9,0.0832181,-4.39863
12073.5,1,0.109468,-4.47895
12075,-42,-0.00307181,-4.47979
12076.5,-83,0.10863,-4.43723
12078,-30,0.158059,-4.40259
12079.5,10,0.0949469,-4.4729
12081,-88,0.0904788,-4.47061
12082.5,-13,0.148564,-4.398
12084,-70,0.0726064,-4.46894
12085.5,-26,0.139907,-4.40134
12087,-62,0.0184309,-4.39612
12088.5,13,0.123152,-4.37526
12090,-107,0.0759575,-4.43034
12091.5,4,-0.0547341,-4.44056
12093,-73,-0.0410506,-4.47562
12094.5,-30,0.0522208,-4.456
12096,-31,0.00586437,-4.47937
12097.5,-23,0.0181516,-4.52298
12099,-20,0.118125,-4.46289
12100.5,-61,0.0608777,-4.51818
12102,-5,0.0955054,-4.45684
12103.5,-72,0.0737235,-4.54655
12105,-13,0.222008,-4.50274
12106.5,-5,0.151077,-4.44661
12108,-22,0.182912,-4.50691
12109.5,-64,0.134322,-4.3617
12111,25,0.187939,-4.39278
12112.5,-43,0.197992,-4.5259
12114,21,0.191569,-4.47061
12115.5,-28,0.215585,-4.35836
12117,-32,-0.0181516,-4.50378
12118.5,-74,0.201064,-4.38465
12120,97,0.141024,-4.41302
12121.5,26,0.22117,-4.41281
12123,-582,0.148564,-4.40238
12124.5,-197,0.192966,-4.38068
12126,408,0.160572,-4.54655
12127.5,-5,0.128458,-4.44307
12129,-27,0.201064,-4.39383
12130.5,-94,0.118404,-4.40843
12132,-100,0.239601,-4.49481
12133.5,10,0.171463,-4.46706
12135,-57,0.0963431,-4.36983
12136.5,1,0.0804256,-4.41615
12138,-27,0.258591,-4.36733
12139.5,45,0.119521,-4.44474
12141,-65,0.175652,-4.398
12142.5,-10,0.115333,-4.33311
12144,-72,0.197154,-4.36211
12145.5,-43,0.137114,-4.5211
12147,-53,-0.0025133,-4.38736
12148.5,10,0.208883,-4.53341
12150,-90,0.170346,-4.39675
12151.5,-33,0.162247,-4.43451
12153,-53,0.173418,-4.3473
12154.5,-20,0.0717687,-4.40697
12156,-62,0.0410506,-4.40363
12157.5,-5,0.11645,-4.62855
12159,-2,0.167833,-4.53049
12160.5,-63,0.165599,-4.51505
12162,41,0.0899203,-4.51526
12163.5,43,0.0242952,-4.43451
12165,-594,0.0876862,-4.4681
12166.5,-304,0.150239,-4.44995
12168,468,0.00893618,-4.47541
12169.5,-78,0.0128458,-4.54718
12171,-45,0.131809,-4.37651
12172.5,-95,0.140466,-4.43889
12174,-48,0.0578059,-4.46998
12175.5,-56,0.179561,-4.43222
12177,-9,0.158059,-4.41511
12178.5,-65,0.0600399,-4.48855
12180,60,0.200505,-4.55657
12181.5,-3,0.0664628,-4.42116
12183,17,0.132367,-4.40655
12184.5,-45,0.21,-4.46393
12186,29,0.106955,-4.54113
12187.5,-65,0.051383,-4.45058
12189,-71,0.257474,-4.3932
12190.5,-13,0.0675798,-4.45162
12192,-33,0.122872,-4.47666
12193.5,24,0.108351,-4.51964
12195,-61,0.253843,-4.42325
12196.5,6,0.0985772,-4.35001
12198,-65,0.089641,-4.35001
12199.5,61,0.0340692,-4.51818
12201,-38,0.0946676,-4.49147
12202.5,2,0.0533378,-4.45892
12204,-94,0.158896,-4.44536
12205.5,-32,0.238763,-4.49293
12207,-39,0.0432846,-4.39424
12208.5,9,0.192407,-4.38715
12210,-38,0.134601,-4.42387
12211.5,-62,0.123152,-4.41281
12213,25,0.0952261,-4.39946
12214.5,-71,0.149681,-4.39508
12216,-38,-0.0552926,-4.47708
12217.5,-55,0.0848937,-4.50316
12219,44,0.0731649,-4.54071
12220.5,-95,0.0848937,-4.46998
12222,18,0.0597607,-4.54176
12223.5,-69,0.107793,-4.48354
12225,-437,-0.0192686,-4.51609
12226.5,-195,0.0430053,-4.44807
12228,454,0.195479,-4.50566
12229.5,113,0.109747,-4.47958
12231,-80,0.0921543,-4.51985
12232.5,-173,0.201064,-4.49857
12234,-51,0.113378,-4.48188
12235.5,-36,0.158338,-4.51505
12237,17,-0.0226197,-4.49126
12238.5,-22,0.229827,-4.46497
12240,47,0.198551,-4.47082
12241.5,-63,0.0499867,-4.48813
12243,-12,0.0821011,-4.42617
12244.5,3,0.115891,-4.40927
12246,-28,0.219774,-4.50775
12247.5,-52,-0.037141,-4.44912
12249,-85,0.128458,-4.45454
12250.5,14,0.11254,-4.45392
12252,-79,0.122872,-4.38256
12253.5,22,0.21,-4.5259
12255,-34,0.064508,-4.41135
12256.5,10,0.22871,-4.51401
12258,-97,0.197713,-4.55094
12259.5,128,0.18766,-4.48146
12261,-92,0.143258,-4.451
12262.5,-34,0.225918,-4.45058
12264,-31,0.107234,-4.40802
12265.5,-20,0.0248537,-4.44682
12267,-27,-0.0150798,-4.49147
12268.5,-19,0.148005,-4.45246
12270,-32,0.074282,-4.44077
12271.5,-24,0.0471942,-4.46205
12273,-30,0.109189,-4.49565
12274.5,-36,0.172301,-4.45016
12276,-87,0.128458,-4.48
12277.5,-52,0.0287633,-4.47728
12279,19,0.0918751,-4.5186
12280.5,-90,0.150239,-4.44161
12282,-5,0.178724,-4.47416
12283.5,-6,0.0809841,-4.48125
12285,185,0.170346,-4.53863
12286.5,-760,0.0829389,-4.33395
12288,-303,0.190173,-4.47979
12289.5,377,0.0664628,-4.50796
12291,137,0.0254123,-4.43994
12292.5,-100,0.134043,-4.52152
12294,-143,0.0346277,-4.52214
12295.5,-60,0.08629,-4.53362
12297,-35,0.110585,-4.42033
12298.5,-50,0.169508,-4.45329
12300,14,0.184309,-4.44432
12301.5,31,0.115891,-4.48876
12303,-50,0.170067,-4.54468
12304.5,-23,0.130133,-4.43138
12306,-17,0.111981,-4.46644
12307.5,-26,0.0407713,-4.4873
12309,-66,-0.0684176,-4.42262
12310.5,-49,-0.0223404,-4.53487
12312,59,0.130133,-4.51818
12313.5,-23,0.142141,-4.43994
12315,-48,0.0689761,-4.39696
12316.5,10,0.178724,-4.48959
12318,-63,0.100532,-4.38736
12319.5,19,0.152194,-4.42951
12321,-22,0.107793,-4.46331
12322.5,19,0.0971809,-4.35252
12324,-20,0.217819,-4.485
12325.5,-31,0.28121,-4.40426
12327,-46,0.257194,-4.44286
12328.5,-50,0.154987,-4.35022
12330,-13,0.252447,-4.49711
12331.5,-21,0.289867,-4.40509
12333,7,0.122035,-4.40426
12334.5,-46,0.143258,-4.38903
12336,-75,0.109189,-4.46372
12337.5,-21,0.265572,-4.43243
12339,51,0.179841,-4.40739
12340.5,-88,0.0779123,-4.46852
12342,3,0.0460772,-4.53153
12343.5,-71,0.0234575,-4.49377
12345,-54,0.0290426,-4.55386
12346.5,-67,0.204415,-4.40468
12348,24,0.217261,-4.61082
12349.5,-62,0.188777,-4.38152
12351,-110,0.157221,-4.46185
12352.5,-43,0.121476,-4.49126
12354,-2,0.29266,-4.42909
12355.5,-31,0.28512,-4.44098
12357,-4,0.0913166,-4.49606
12358.5,-26,0.194083,-4.49398
12360,-76,0.123431,-4.45788
12361.5,-51,0.120918,-4.39696
12363,-57,0.166157,-4.47144
12364.5,7,0.122314,-4.53112
12366,-9,0.258591,-4.40176
12367.5,-5,0.251609,-4.37505
12369,-71,0.209442,-4.43243
12370.5,13,0.144934,-4.43848
12372,-71,0.137952,-4.41678
12373.5,68,0.34516,-4.48188
12375,-189,0.0673006,-4.41177
12376.5,0,0.301317,-4.49794
12378,-55,0.255798,-4.55678
12379.5,162,0.172859,-4.52799
12381,-22,0.161689,-4.39487
12382.5,-45,0.0787501,-4.44724
12384,-51,0.229548,-4.40822
12385.5,-18,0.124269,-4.51714
12387,-49,0.1575,-4.45788
12388.5,-27,0.0818219,-4.42366
12390,34,0.218657,-4.48083
12391.5,-3,0.182354,-4.50587
12393,-24,0.215865,-4.47958
12394.5,-58,0.227314,-4.45287
12396,19,0.0175931,-4.52444
12397.5,-96,0.0698139,-4.46706
12399,-22,0.296011,-4.4245
12400.5,-26,0.150798,-4.51734
12402,-20,0.390958,-4.46164
12403.5,-29,0.280931,-4.43347
12405,-12,0.25887,-4.52089
12406.5,-54,0.17258,-4.49356
12408,-2,0.264176,-4.37693
12409.5,-83,0.172859,-4.56199
12411,-32,0.156104,-4.50879
12412.5,-35,0.159455,-4.4343
12414,0,0.240718,-4.50858
12415.5,-29,0.213351,-4.4003
12417,-34,0.0843352,-4.41657
12418.5,-23,0.0148005,-4.47728
12420,-49,0.146609,-4.48751
12421.5,-40,0.317514,-4.45496
12423,-79,0.106955,-4.44849
12424.5,0,0.11645,-4.50253
12426,-32,0.313325,-4.47958
12427.5,-14,0.23262,-4.49648
12429,-75,0.239601,-4.40196
12430.5,1,0.252447,-4.38548
12432,-50,0.267806,-4.4414
12433.5,-9,0.185705,-4.47353
12435,-24,0.274787,-4.41156
12436.5,-38,0.242952,-4.42137
12438,-60,0.240439,-4.427
12439.5,6,0.316117,-4.42116
12441,-28,0.132926,-4.43869
12442.5,-24,0.337061,-4.44536
12444,-17,0.203857,-4.42846
12445.5,-1,0.278697,-4.45997
12447,-41,0.293218,-4.47708
12448.5,-59,0.142141,-4.44182
12450,31,0.0714894,-4.51734
12451.5,-65,0.335665,-4.46706
12453,25,0.20246,-4.47895
12454.5,-30,0.130692,-4.46038
12456,-34,0.227035,-4.4512
12457.5,-69,0.311928,-4.48229
12459,34,0.121476,-4.45496
12460.5,-50,0.225359,-4.48125
12462,5,0.214747,-4.44745
12463.5,-47,0.28512,-4.44536
12465,-31,0.173976,-4.56867
12466.5,-66,0.349628,-4.43055
12468,-6,0.278976,-4.41344
12469.5,-69,0.159176,-4.50483
12471,-35,0.182075,-4.50545
12472.5,-8,0.146888,-4.49585
12474,-55,0.230386,-4.4873
12475.5,-29,0.349349,-4.5019
12477,-13,0.160293,-4.43347
12478.5,-21,0.103325,-4.51067
