time,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17
9522,-23,0.384515,0.0916443,0.0256366,0.508733,-0.109431,0.300478,-0.218247,0.0175798,0.234208,-0.0721112,0.0561405,0.500012,0.0916373,0.530376,0.486986,0.142128
9523.5,49,0.398385,0.0591075,-0.00222453,0.472391,-0.107752,0.313004,-0.254721,0.0411554,0.226218,-0.0809303,0.0662773,0.497414,0.0916728,0.489414,0.470797,0.155997
9525,-52,0.409492,0.0529558,-0.0211043,0.433289,-0.0982638,0.31423,-0.29886,0.0337791,0.204522,-0.117722,0.0386484,0.530828,0.0814358,0.500212,0.353046,0.145077
9526.5,-525,0.390573,0.0558526,0.0202431,0.465232,-0.0536956,0.328555,-0.258532,0.0268896,0.178823,-0.110358,0.0299371,0.494618,0.0548938,0.514379,0.423748,0.114189
9528,878,0.39506,0.026895,0.0326745,0.477995,-0.0802371,0.332192,-0.211361,0.00890015,0.159089,-0.13539,0.0194718,0.479704,0.0393494,0.505521,0.440737,0.0973097
9529.5,174,0.382059,0.0454093,0.0485093,0.48832,-0.0670664,0.334407,-0.236342,0.00926428,0.197189,-0.139484,0.0128802,0.531762,0.0210808,0.468315,0.460268,0.0633978
9531,-986,0.355212,0.0565302,0.0328165,0.472619,-0.104109,0.351739,-0.266656,0.0143577,0.200309,-0.115116,0.0263334,0.501483,0.024535,0.476139,0.463711,0.0258567
9532.5,-236,0.35876,0.0479858,0.00604434,0.458488,-0.104249,0.353322,-0.236075,0.0563152,0.187685,-0.101801,0.0642889,0.484276,0.0195143,0.500975,0.428647,0.0587625
9534,324,0.381574,0.0475244,0.0180887,0.485585,-0.0740085,0.309528,-0.23074,0.0842946,0.225703,-0.0942258,0.0946121,0.464772,0.0248367,0.511252,0.49179,0.0622466
9535.5,227,0.402967,0.0454224,0.00363104,0.476551,-0.0812765,0.308192,-0.282497,0.115496,0.204367,-0.116262,0.113422,0.471322,0.072414,0.551007,0.516109,0.0727926
9537,67,0.397609,0.0177487,0.031405,0.424246,-0.119471,0.308312,-0.249897,0.119247,0.221891,-0.109044,0.120052,0.45231,0.0707349,0.540393,0.508314,0.0967146
9538.5,-1,0.388828,0.0118777,0.0243924,0.438493,-0.152045,0.310007,-0.294953,0.104563,0.227787,-0.114972,0.100979,0.462516,0.0465466,0.534654,0.50978,0.0737826
9540,-15,0.40743,0.0184004,0.00491606,0.443177,-0.15537,0.32872,-0.34464,0.123955,0.193897,-0.0960605,0.114911,0.514686,0.0639273,0.562536,0.47859,0.113206
9541.5,-25,0.39543,0.0423422,0.0134593,0.457274,-0.125164,0.346092,-0.339325,0.103784,0.201358,-0.0748326,0.104228,0.523074,0.0543255,0.551405,0.514123,0.0558638
9543,-20,0.381876,0.0361804,0.0343132,0.412128,-0.110074,0.336604,-0.330627,0.101181,0.179988,-0.0793719,0.0826986,0.523391,0.0352011,0.556004,0.540449,0.0721183
9544.5,16,0.351605,0.02943,0.0381097,0.42439,-0.111162,0.379366,-0.296694,0.103354,0.200258,-0.0734385,0.0950261,0.484309,0.041736,0.537899,0.569796,0.0727068
9546,54,0.334861,0.011066,0.00848498,0.444725,-0.097215,0.41653,-0.290953,0.122867,0.208008,-0.0228133,0.102688,0.486495,0.0339254,0.503811,0.648506,0.0369649
9547.5,6,0.321339,0.00224895,-0.0429585,0.432802,-0.0753982,0.444425,-0.267079,0.117353,0.217761,-0.0235376,0.0891881,0.482838,0.0416576,0.464869,0.671288,0.0554993
9549,-8,0.32466,0.0179269,-0.0332418,0.406669,-0.0763508,0.42193,-0.276916,0.133208,0.207096,-0.00735784,0.119243,0.441383,0.0315016,0.494645,0.618293,0.014848
9550.5,45,0.312331,0.0317961,-0.0252711,0.422092,-0.0872447,0.430245,-0.276634,0.162528,0.208298,-0.0342741,0.139426,0.377561,0.0259982,0.501107,0.563531,0.0211635
9552,58,0.321028,0.025966,0.00126281,0.422895,-0.0710572,0.399914,-0.268113,0.144269,0.200431,-0.00379578,0.130128,0.373951,0.0362345,0.471969,0.613185,0.039328
9553.5,35,0.346238,0.0245742,-0.0130611,0.463142,-0.086598,0.424181,-0.296991,0.128588,0.208472,0.00279547,0.130039,0.362266,0.046089,0.451464,0.645153,0.056066
9555,14,0.33244,0.0240444,-0.0073666,0.435718,-0.0655856,0.430684,-0.368662,0.138053,0.216636,-0.0231323,0.121881,0.360587,0.0104594,0.48131,0.632934,0.0808806
9556.5,-3,0.327422,0.0298323,-0.0332181,0.449108,-0.0726664,0.436801,-0.351374,0.138294,0.211638,0.000220492,0.123627,0.382376,0.0305931,0.473217,0.504623,0.0802029
9558,8,0.348895,0.0340777,-0.0425451,0.419019,-0.075179,0.458173,-0.317542,0.132992,0.19356,0.0166293,0.132669,0.42167,0.0639029,0.472924,0.546034,0.0425414
9559.5,64,0.324504,0.0521146,-0.0308046,0.412863,-0.0874768,0.439857,-0.326249,0.115178,0.193956,-0.00887843,0.135961,0.389144,0.0570847,0.489184,0.641254,0.0628582
9561,-11,0.295152,0.0676251,-0.0202381,0.409649,-0.0581413,0.404333,-0.339741,0.112941,0.189991,-0.0270264,0.137308,0.402855,0.0543713,0.452341,0.594089,0.047602
9562.5,16,0.270972,0.0854397,0.00475996,0.403268,-0.0808928,0.42049,-0.363195,0.0647753,0.188275,-0.0307358,0.104797,0.41881,0.0320333,0.44079,0.567189,0.0155407
9564,-22,0.26057,0.109183,-0.0158508,0.383866,-0.0972515,0.395894,-0.346019,0.0610569,0.217593,-0.0617263,0.0985582,0.363271,0.0382431,0.410692,0.675841,0.0206169
9565.5,20,0.294752,0.101156,-0.00858668,0.410578,-0.112232,0.36556,-0.324904,0.0657368,0.156021,-0.0996365,0.106876,0.375954,0.0500361,0.431904,0.636526,0.0411761
9567,27,0.274054,0.105739,-0.0343162,0.396839,-0.0770752,0.359679,-0.312427,0.0970381,0.141345,-0.115521,0.133547,0.352418,0.0689933,0.33533,0.57994,0.0261381
9568.5,14,0.29243,0.100225,-0.0104917,0.412083,-0.0786322,0.334817,-0.283359,0.0482052,0.152209,-0.105172,0.0824303,0.313561,0.0866966,0.311965,0.588377,0.0305446
9570,12,0.322221,0.102009,-0.0241564,0.379302,-0.0936729,0.342852,-0.328115,0.0672133,0.162912,-0.120703,0.104275,0.302291,0.0959976,0.388173,0.597384,0.0294402
9571.5,22,0.300326,0.0790378,-0.00470365,0.384384,-0.0724676,0.285032,-0.390583,0.0627494,0.154954,-0.108032,0.0912228,0.329909,0.0806215,0.438329,0.516444,0.0163558
9573,26,0.337933,0.109927,-0.0228192,0.365417,-0.0358832,0.316027,-0.403297,0.0732799,0.197171,-0.127486,0.110573,0.347133,0.0631462,0.430086,0.46904,-0.0250614
9574.5,-2,0.312401,0.132909,-0.0762951,0.393975,-0.0315229,0.354765,-0.360792,0.0596812,0.20739,-0.131368,0.0867941,0.360225,0.0561898,0.504014,0.433444,-0.016705
9576,6,0.312313,0.159375,-0.0947375,0.405727,-0.0283706,0.354195,-0.360823,0.0845649,0.161036,-0.130855,0.108809,0.345895,0.049929,0.432004,0.409887,-0.0450657
9577.5,6,0.317397,0.166569,-0.0346687,0.42386,-0.0631062,0.362143,-0.335618,0.0746035,0.108206,-0.132397,0.111457,0.373572,0.0487869,0.463161,0.530029,-0.0280787
9579,58,0.331267,0.176658,0.00880953,0.408502,-0.0580824,0.328573,-0.289004,0.0754204,0.157875,-0.0961142,0.10637,0.366746,0.061451,0.463238,0.578793,-0.00342992
9580.5,11,0.3601,0.196822,0.00973554,0.440016,-0.0906189,0.284874,-0.279247,0.10174,0.148878,-0.0812929,0.120975,0.427287,0.0608682,0.484915,0.556249,0.0140738
9582,-12,0.366429,0.216656,0.00282482,0.464311,-0.0838731,0.319852,-0.327458,0.121916,0.149112,-0.0865889,0.145629,0.44562,0.0453682,0.44977,0.579776,0.0142264
9583.5,7,0.329442,0.19764,0.00615627,0.427761,-0.100448,0.320128,-0.357797,0.128788,0.18821,-0.0887503,0.156106,0.436811,0.0404035,0.406699,0.49353,0.0369848
9585,82,0.340559,0.180768,-0.00865694,0.412303,-0.105072,0.288115,-0.348557,0.137982,0.161056,-0.0810776,0.162506,0.440934,0.000849816,0.355226,0.538877,0.0192457
9586.5,40,0.370184,0.16751,-0.0126959,0.451866,-0.115668,0.295532,-0.370695,0.156039,0.172109,-0.0896011,0.176546,0.432594,0.00825259,0.365461,0.517498,0.0231714
9588,-12,0.371202,0.176782,-0.033368,0.418885,-0.136012,0.324948,-0.370171,0.134666,0.183909,-0.0978734,0.15566,0.439951,0.0157708,0.384841,0.570342,0.0235844
9589.5,-23,0.363857,0.135249,-0.0295149,0.395887,-0.150719,0.332384,-0.350121,0.143523,0.181567,-0.119545,0.165336,0.422068,0.0148356,0.342544,0.559951,0.0247361
9591,23,0.367745,0.129435,0.011641,0.397567,-0.154433,0.342249,-0.35296,0.158016,0.180693,-0.118211,0.182728,0.346518,0.0178446,0.300663,0.607136,0.0308428
9592.5,10,0.383809,0.123238,0.0430022,0.424944,-0.167556,0.32627,-0.318969,0.161528,0.134847,-0.135444,0.17859,0.302225,0.0254734,0.305551,0.601546,-0.00149265
9594,59,0.393275,0.159828,0.0740669,0.446095,-0.107051,0.322731,-0.325358,0.179488,0.135868,-0.118894,0.182136,0.314183,0.0218563,0.30423,0.549872,0.0115271
9595.5,21,0.387853,0.133243,0.0527208,0.416307,-0.115132,0.311349,-0.311965,0.149499,0.112097,-0.109409,0.165134,0.359895,-0.00407617,0.306854,0.436934,0.0544462
9597,-7,0.376089,0.152688,0.0257651,0.478719,-0.115972,0.312211,-0.289905,0.136305,0.103973,-0.100272,0.159121,0.424335,0.00638643,0.350525,0.417269,0.0661623
9598.5,16,0.376173,0.153322,0.0430652,0.484322,-0.109521,0.316425,-0.247427,0.105618,0.106538,-0.131322,0.148662,0.420065,0.0104544,0.351698,0.461761,0.0969875
9600,55,0.410154,0.185217,0.0390168,0.50622,-0.116584,0.346661,-0.235737,0.0955581,0.134153,-0.152654,0.147527,0.411803,-0.00406902,0.343856,0.426893,0.0985992
9601.5,-17,0.417329,0.127661,0.00723626,0.51256,-0.119851,0.354569,-0.194325,0.135666,0.104072,-0.157827,0.172555,0.393119,0.00682074,0.359041,0.437914,0.0879593
9603,-10,0.413805,0.129593,-0.0278197,0.513616,-0.1143,0.314352,-0.248419,0.129624,0.127922,-0.13443,0.170243,0.377509,0.00485505,0.375886,0.510023,0.0842336
9604.5,-681,0.400135,0.164342,-0.0219401,0.484632,-0.130149,0.308568,-0.276655,0.114655,0.160806,-0.121789,0.153623,0.408452,-0.017024,0.427906,0.439233,0.0801004
9606,995,0.387315,0.161401,-0.0249088,0.459709,-0.143126,0.335623,-0.304678,0.09115,0.141022,-0.0983888,0.135433,0.399342,-0.0328644,0.401639,0.434886,0.0159281
9607.5,213,0.39643,0.157068,-0.0353248,0.463725,-0.12624,0.335644,-0.308146,0.0985897,0.155005,-0.106584,0.123101,0.411632,-0.0398469,0.411046,0.412598,-0.0199861
9609,-660,0.384669,0.164733,-0.0557992,0.514711,-0.147071,0.288593,-0.260363,0.0950014,0.112345,-0.0977288,0.109176,0.441975,-0.0283744,0.413793,0.427876,-0.0339781
9610.5,-460,0.378903,0.150669,-0.0868748,0.536477,-0.138283,0.317117,-0.308723,0.10933,0.086297,-0.0518881,0.128548,0.459642,0.0059116,0.408003,0.489682,-0.0391607
9612,326,0.370272,0.146445,-0.0743153,0.483119,-0.124197,0.308941,-0.296994,0.121222,0.0912467,-0.0440944,0.124377,0.412874,0.00403682,0.469523,0.459088,-0.0332945
9613.5,289,0.393828,0.175413,-0.0137073,0.48741,-0.121557,0.310572,-0.260769,0.133681,0.150636,-0.0332729,0.146874,0.412964,0.0087676,0.491207,0.464063,0.00201621
9615,83,0.407799,0.174016,-0.00923896,0.466278,-0.143371,0.339014,-0.240348,0.118306,0.159645,-0.033352,0.14612,0.446789,0.0376279,0.515172,0.47278,0.0291157
9616.5,-14,0.413317,0.177577,0.0131104,0.444062,-0.150394,0.351654,-0.288969,0.109235,0.162815,-0.0270112,0.128883,0.400503,0.0133273,0.487805,0.466492,0.0285442
9618,-52,0.408301,0.172349,-0.0054959,0.439181,-0.149508,0.308555,-0.272689,0.0810043,0.130177,-0.0319244,0.11135,0.382146,0.00792978,0.471436,0.515955,0.0358302
9619.5,15,0.40981,0.147644,-0.00236493,0.429847,-0.107536,0.310225,-0.234543,0.0821845,0.140923,-0.0365466,0.10385,0.381693,0.0691782,0.500556,0.591568,-0.0129946
9621,-49,0.425454,0.148301,0.0110366,0.453705,-0.135642,0.314373,-0.263297,0.0742168,0.134546,-0.0489221,0.120524,0.393738,0.0898581,0.449229,0.577641,0.0288665
9622.5,-22,0.398054,0.139976,0.0331653,0.464715,-0.0986591,0.279763,-0.327461,0.111192,0.139918,-0.0468352,0.151282,0.368827,0.121306,0.430363,0.594789,0.03183
9624,13,0.387508,0.148146,0.0443045,0.44004,-0.0718083,0.291717,-0.284708,0.123149,0.116976,-0.0227151,0.157155,0.382159,0.0989066,0.407028,0.646971,0.028257
9625.5,-101,0.386966,0.165619,0.0499415,0.433817,-0.100656,0.287931,-0.27103,0.104061,0.121018,-0.0288594,0.140228,0.407013,0.0947922,0.407634,0.641638,-0.0213706
9627,314,0.402484,0.161828,0.0400427,0.43926,-0.11684,0.280822,-0.296135,0.0931536,0.130211,-0.0393987,0.106819,0.412108,0.0658448,0.415171,0.680654,-0.00636299
9628.5,76,0.390806,0.164439,-0.0189449,0.43108,-0.126516,0.259879,-0.302197,0.11469,0.136942,-0.0707252,0.126629,0.431958,0.0551956,0.402888,0.725663,-0.0033866
9630,-59,0.355684,0.137875,-0.010597,0.424591,-0.125959,0.257691,-0.272847,0.117017,0.160591,-0.0758756,0.122246,0.42331,0.0753483,0.409628,0.791612,-0.00382797
9631.5,87,0.343523,0.146737,-0.00695593,0.434153,-0.0899449,0.232715,-0.287764,0.103308,0.183419,-0.113373,0.105377,0.443647,0.0609675,0.437302,0.766161,0.049987
9633,-241,0.380252,0.14893,-0.0248463,0.442178,-0.0510981,0.241176,-0.282046,0.0779278,0.175878,-0.0946216,0.0831268,0.435437,0.0452437,0.39802,0.768697,0.0449883
9634.5,93,0.396786,0.132351,-0.0148756,0.428766,-0.0717231,0.250378,-0.329978,0.0500688,0.166932,-0.0773447,0.0645155,0.442912,0.0790138,0.379826,0.739884,0.0482898
9636,116,0.411323,0.140078,-0.009516,0.384727,-0.0547715,0.262097,-0.364416,-8.71E-05,0.169065,-0.0800299,0.0390821,0.397817,0.0623411,0.444163,0.747874,0.0153797
9637.5,45,0.439207,0.133299,-0.0330875,0.397985,-0.0570148,0.291419,-0.361909,0.0174796,0.129938,-0.0567982,0.0753588,0.383746,0.0580324,0.476646,0.86814,0.0610336
9639,33,0.456902,0.0997292,-0.0331345,0.390736,-0.0549162,0.299828,-0.397069,0.034042,0.142251,-0.0425022,0.0763042,0.431741,0.0866728,0.505244,0.863305,0.104072
9640.5,-20,0.46078,0.15144,-0.00349102,0.383049,-0.0553436,0.283067,-0.359538,0.0296345,0.149321,-0.0416584,0.0781647,0.416285,0.109026,0.506197,0.823617,0.0967851
9642,-20,0.428643,0.168102,-0.0101116,0.370028,-0.0634486,0.292575,-0.348383,0.0276744,0.138709,-0.0392959,0.0683289,0.459821,0.0784415,0.535018,0.734189,0.116748
9643.5,-31,0.400924,0.164544,0.0363318,0.390569,-0.0478392,0.248244,-0.383155,0.0464781,0.159096,-0.0423795,0.0810837,0.439147,0.0496316,0.53363,0.66925,0.103513
9645,34,0.406786,0.160137,0.0396683,0.380574,-0.0775399,0.229502,-0.384431,0.0197575,0.153679,-0.0738086,0.0665134,0.453482,0.0637088,0.505688,0.613633,0.109542
9646.5,50,0.428411,0.182194,0.0452526,0.365185,-0.0561465,0.22612,-0.350338,-0.0130701,0.150348,-0.0758455,0.0386589,0.414963,0.0216106,0.476727,0.601739,0.0603665
9648,49,0.397102,0.177227,0.0526017,0.347848,-0.0718916,0.215672,-0.331837,0.00127997,0.152596,-0.0736711,0.0386298,0.429707,0.0421267,0.45384,0.629198,0.0621302
9649.5,-41,0.388027,0.144565,0.09329,0.35375,-0.0804007,0.241704,-0.370004,0.0197132,0.137953,-0.063098,0.0715189,0.429721,0.0402674,0.446587,0.655324,0.0894585
9651,53,0.406365,0.146734,0.076475,0.373593,-0.0777649,0.238953,-0.346926,0.0222568,0.128787,-0.0365501,0.0696173,0.436964,0.0385939,0.405106,0.688732,0.107424
9652.5,49,0.367966,0.141699,0.0969646,0.401624,-0.0970099,0.237006,-0.299181,0.0258002,0.106959,-0.0260823,0.0668962,0.442679,0.0454313,0.383661,0.667915,0.0845909
9654,17,0.381254,0.175238,0.115921,0.408833,-0.12694,0.24398,-0.274049,0.0503095,0.101201,-0.0469181,0.0993819,0.436172,0.0697695,0.401221,0.64918,0.0675515
9655.5,9,0.404228,0.190483,0.0947782,0.353128,-0.0897983,0.227516,-0.267527,0.0201958,0.0639218,-0.0528463,0.0777315,0.38211,0.0807632,0.463419,0.637972,0.028035
9657,5,0.387557,0.220589,0.0615517,0.335252,-0.0882816,0.289649,-0.289067,0.0226911,0.0834539,-0.0481628,0.0826802,0.459996,0.0686221,0.436143,0.591136,0.00456066
9658.5,9,0.38219,0.223108,0.0631406,0.336892,-0.0848577,0.267559,-0.334556,0.0412407,0.0738741,-0.0671913,0.0770373,0.4614,0.0649689,0.427482,0.599867,0.00527464
9660,43,0.405587,0.248746,0.0903845,0.331684,-0.10468,0.296071,-0.341997,0.0566812,0.0544504,-0.0957385,0.0830652,0.477928,0.0875673,0.416511,0.545534,-0.0182638
9661.5,7,0.385338,0.230859,0.0599206,0.313628,-0.11094,0.279421,-0.380018,0.078855,0.095916,-0.0615183,0.10626,0.465888,0.0777409,0.416804,0.476846,-0.0355481
9663,-11,0.394479,0.222953,0.0278566,0.35492,-0.129698,0.294847,-0.353328,0.0581773,0.0354016,-0.0527616,0.0889705,0.502455,0.0911464,0.392918,0.429162,-0.023023
9664.5,-51,0.392035,0.235596,0.0206826,0.367962,-0.148897,0.317457,-0.357151,0.0563728,0.0661186,-0.0526952,0.0798716,0.504835,0.0871662,0.417179,0.536069,0.00814049
9666,40,0.366772,0.216856,-0.000229722,0.355869,-0.119338,0.26482,-0.378865,0.0359367,0.0400635,-0.0708698,0.0658264,0.480865,0.0433641,0.386901,0.59695,0.071679
9667.5,266,0.38672,0.198302,-0.0205996,0.327257,-0.0839857,0.259758,-0.411894,0.0486468,0.0777212,-0.0533632,0.0848894,0.503079,0.0471573,0.399688,0.612166,0.0945423
9669,-50,0.383502,0.180882,-0.0332535,0.316618,-0.0863957,0.249384,-0.386367,0.0972084,0.038161,-0.0674634,0.111133,0.48973,0.0524965,0.412468,0.652717,0.0839181
9670.5,18,0.371657,0.190744,-0.0572908,0.348893,-0.0780135,0.261202,-0.390367,0.100781,0.0531709,-0.0571103,0.111732,0.486954,0.0404009,0.406175,0.634088,0.0622657
9672,-255,0.388879,0.196247,-0.0799569,0.359341,-0.0761312,0.255973,-0.403973,0.0658714,0.0694574,-0.0421819,0.094097,0.479636,0.0421371,0.420213,0.611669,0.0408285
9673.5,29,0.359285,0.20385,-0.0655077,0.371359,-0.0829295,0.294899,-0.408388,0.0938985,0.0643634,-0.0417709,0.104881,0.460596,0.0447693,0.359126,0.560396,0.0464961
9675,166,0.353304,0.218885,-0.0801243,0.342942,-0.0826143,0.294232,-0.409751,0.0885219,0.0461994,-0.0668488,0.106913,0.461136,0.0280981,0.307325,0.600469,0.031316
9676.5,65,0.362722,0.228079,-0.0845025,0.347591,-0.0818159,0.31611,-0.414022,0.105003,0.0613313,-0.0411281,0.111366,0.417031,0.0558811,0.272144,0.587065,-0.00613695
9678,-21,0.357774,0.265027,-0.0285548,0.342766,-0.105288,0.359071,-0.410036,0.137144,0.0771104,-0.0221875,0.132135,0.414696,0.00558039,0.298314,0.65274,-0.0066933
9679.5,53,0.322857,0.235392,-0.0158901,0.355861,-0.121009,0.34855,-0.393831,0.146004,0.0872995,-0.029186,0.151231,0.421031,-0.0118786,0.321231,0.528102,-0.0126542
9681,-56,0.312258,0.240526,-0.00758952,0.33219,-0.102474,0.361029,-0.351838,0.138677,0.110975,-0.0216588,0.139945,0.409861,0.000433939,0.318342,0.578472,0.0120121
9682.5,-20,0.318208,0.239846,-0.02077,0.364361,-0.104065,0.374641,-0.367992,0.087938,0.152961,-0.0283095,0.09667,0.414269,0.00595288,0.334808,0.59271,0.0279716
9684,15,0.314441,0.202609,-0.0274697,0.370937,-0.128657,0.372347,-0.397758,0.0530581,0.15433,-0.0184653,0.0690308,0.410202,-0.00426952,0.312767,0.654994,0.0614459
9685.5,40,0.31828,0.185962,-0.0438249,0.422192,-0.106013,0.349921,-0.414105,0.0828682,0.113281,-0.0218286,0.0817154,0.382438,-0.0198878,0.284032,0.679954,0.0268302
9687,31,0.332406,0.173631,-0.031182,0.427344,-0.127065,0.380245,-0.388357,0.099915,0.134976,-0.025657,0.124229,0.438197,0.0274554,0.304564,0.717965,0.00776649
9688.5,16,0.348045,0.185664,-0.0394219,0.438375,-0.130571,0.369987,-0.369535,0.102967,0.0952454,-0.0297038,0.12675,0.437763,0.0249238,0.333212,0.668784,0.0323409
9690,10,0.339057,0.158423,-0.0287681,0.431737,-0.0917795,0.342772,-0.404802,0.125277,0.103621,-0.0634023,0.144769,0.482767,0.0521685,0.264937,0.750315,0.0201364
9691.5,39,0.3499,0.174869,-0.0194379,0.456278,-0.0972703,0.357152,-0.422621,0.101212,0.112394,-0.0588655,0.114137,0.486312,0.0777584,0.261957,0.696485,0.0575144
9693,48,0.354323,0.20244,-0.0278196,0.460928,-0.064382,0.332543,-0.38645,0.0913413,0.113808,-0.0437616,0.115647,0.453348,0.0599276,0.315202,0.744151,0.0147114
9694.5,7,0.348322,0.205327,-0.0420747,0.472959,-0.0772449,0.3691,-0.373039,0.115316,0.116932,-0.0457975,0.122459,0.471083,0.0864531,0.358674,0.730513,0.0222106
9696,3,0.373901,0.215154,-0.0559369,0.474488,-0.0983433,0.380318,-0.340955,0.180538,0.13425,-0.0350061,0.177255,0.461736,0.0681807,0.30819,0.62354,0.0254498
9697.5,6,0.3699,0.199181,-0.0539571,0.528466,-0.127368,0.383274,-0.367769,0.153204,0.149835,-0.0325073,0.155087,0.458145,0.0489543,0.3244,0.658712,0.0470858
9699,30,0.365611,0.181913,-0.0625009,0.50381,-0.142425,0.401272,-0.369278,0.168735,0.120346,-0.0537026,0.15856,0.446075,0.0481237,0.349157,0.738424,0.0248265
9700.5,28,0.36244,0.202033,-0.0815483,0.492663,-0.113256,0.383887,-0.358454,0.161142,0.0830046,-0.0721772,0.146945,0.427177,0.0664164,0.363812,0.728186,-0.0279682
9702,-15,0.361134,0.185926,-0.0659075,0.473912,-0.0918942,0.411872,-0.349148,0.14553,0.0845801,-0.0645587,0.131644,0.41499,0.0803126,0.364927,0.750067,0.00563989
9703.5,33,0.349977,0.180345,-0.0618981,0.474473,-0.122594,0.393426,-0.386454,0.135241,0.10575,-0.0510896,0.133827,0.416877,0.0887544,0.366566,0.790961,0.031207
9705,21,0.351811,0.163033,-0.0846197,0.520315,-0.118827,0.394543,-0.350854,0.129994,0.117087,-0.0710278,0.125897,0.393267,0.0850134,0.402359,0.856035,0.0624076
9706.5,35,0.360518,0.179741,-0.0614439,0.515946,-0.13834,0.422785,-0.300977,0.10345,0.146425,-0.0879702,0.0969502,0.413394,0.0908457,0.453004,0.859477,0.0737176
9708,-5,0.37042,0.208752,-0.0676901,0.511141,-0.127852,0.472531,-0.315256,0.0988739,0.145979,-0.0879897,0.102198,0.388525,0.0963088,0.47634,0.847028,0.0597156
9709.5,-137,0.366768,0.21149,-0.0521444,0.542854,-0.10117,0.472612,-0.278074,0.0641546,0.128604,-0.0603554,0.084305,0.40511,0.0980165,0.515773,0.79342,0.0619343
9711,78,0.370881,0.233231,-0.0265371,0.550762,-0.0869354,0.438044,-0.254182,0.0810661,0.155247,-0.019855,0.0948563,0.377856,0.0805132,0.454663,0.772029,0.0561309
9712.5,232,0.392139,0.232798,-0.0396298,0.555844,-0.0996017,0.438401,-0.26531,0.0819893,0.146821,-0.0401113,0.0986984,0.4172,0.0927858,0.488002,0.8079,0.0341372
9714,-196,0.406452,0.186869,-0.052962,0.543563,-0.0806344,0.455117,-0.260097,0.0660147,0.157754,-0.0292874,0.0954924,0.433328,0.0561234,0.507838,0.769513,0.0326735
9715.5,262,0.416407,0.18023,-0.0203032,0.519722,-0.0638211,0.46884,-0.310224,0.0591624,0.165743,-0.0622261,0.0932128,0.410483,0.0943679,0.522514,0.701042,0.00561521
9717,-11,0.444643,0.172327,-0.0425379,0.522096,-0.0672182,0.503667,-0.26876,0.060771,0.182191,-0.0349639,0.100854,0.398358,0.114454,0.516656,0.715744,0.0444453
9718.5,-151,0.449059,0.13389,-0.0261516,0.514642,-0.0671874,0.471282,-0.31715,0.0524364,0.171379,-0.03808,0.0869318,0.407131,0.140448,0.518374,0.721908,0.0567714
9720,156,0.431174,0.148693,-0.00959699,0.510549,-0.0802844,0.469373,-0.311974,0.067259,0.132638,-0.0294629,0.111558,0.417838,0.165125,0.463359,0.668092,0.0846356
9721.5,-174,0.436936,0.147076,0.0122719,0.525756,-0.0524402,0.479025,-0.271206,0.0640447,0.136348,-0.0481573,0.13049,0.436312,0.19247,0.495193,0.70729,0.0781221
9723,116,0.42973,0.10008,0.0195632,0.532176,-0.0657252,0.461269,-0.237124,0.0348149,0.138762,-0.0894282,0.0928053,0.447314,0.17579,0.509862,0.700165,0.0913708
9724.5,129,0.445103,0.118987,-0.00691618,0.538536,-0.0455133,0.415142,-0.253873,0.0215511,0.105751,-0.115551,0.076457,0.419455,0.171261,0.495736,0.647109,0.0834037
9726,49,0.434154,0.133352,0.0144265,0.536413,-0.0818802,0.411178,-0.204122,0.0467362,0.110916,-0.0843593,0.0892067,0.438973,0.15606,0.516706,0.677098,0.0813036
9727.5,-21,0.462681,0.129896,0.00627223,0.571993,-0.0695746,0.415015,-0.206768,0.0716603,0.106305,-0.0691105,0.104518,0.466581,0.129757,0.484737,0.68006,0.091894
9729,-54,0.450835,0.128713,0.028103,0.574371,-0.0631318,0.442796,-0.222202,0.0722699,0.105242,-0.0862447,0.107798,0.429163,0.107368,0.489012,0.566824,0.092845
9730.5,10,0.429503,0.144997,0.0369089,0.549193,-0.0460101,0.459337,-0.239138,0.083855,0.100582,-0.115091,0.128116,0.441282,0.137066,0.517645,0.609082,0.095261
9732,21,0.436465,0.123509,0.063162,0.507933,-0.0619968,0.412346,-0.22001,0.0644331,0.126941,-0.0983718,0.111064,0.471472,0.145822,0.556125,0.665488,0.0330828
9733.5,29,0.429822,0.0940509,0.055297,0.467021,-0.0663484,0.418446,-0.222807,0.0569865,0.13369,-0.105967,0.114295,0.52837,0.1122,0.578047,0.675264,0.0445951
9735,-4,0.41696,0.0918743,0.0629323,0.467109,-0.0393831,0.454875,-0.192695,0.074364,0.0984088,-0.0613066,0.129925,0.510483,0.0819394,0.52342,0.764628,0.0420856
9736.5,-2,0.403662,0.0993126,0.039602,0.431441,-0.0408491,0.451962,-0.210407,0.0676801,0.0938145,-0.0788204,0.120971,0.499205,0.0936415,0.460274,0.787105,0.0445073
9738,43,0.419576,0.0756471,0.0511301,0.404281,-0.0413964,0.418401,-0.228957,0.0418491,0.121159,-0.0611199,0.101402,0.418352,0.102034,0.442209,0.786133,0.0279661
9739.5,71,0.40137,0.0745881,0.0635704,0.442612,-0.021816,0.447695,-0.237821,0.0311427,0.181878,-0.036974,0.0934832,0.427133,0.11515,0.431671,0.796566,0.0216594
