time,value4,value1,value2,value3
8406,33,0.143032,0.0819529,0.0334917
8407.5,6,0.131774,0.0878704,0.0202369
8409,12,0.134482,0.0952352,0.0104442
8410.5,6,0.124934,0.100145,0.00673313
8412,0,0.115351,0.100846,0.0115036
8413.5,0,0.133907,0.10793,0.0138668
8415,26,0.132998,0.0902727,0.0150138
8416.5,87,0.139151,0.0910888,0.0233327
8418,-107,0.128569,0.0963718,0.02698
8419.5,-35,0.145229,0.101089,0.0125943
8421,52,0.134478,0.090447,0.0328878
8422.5,29,0.115958,0.0900006,0.0269862
8424,1,0.131351,0.093537,0.0344315
8425.5,123,0.124423,0.10531,0.0450178
8427,-5,0.128502,0.114378,0.0420976
8428.5,-31,0.107188,0.0970796,0.0538882
8430,-37,0.138692,0.0834161,0.0432795
8431.5,-1,0.136378,0.084867,0.0102566
8433,24,0.118125,0.0743826,0.0132071
8434.5,33,0.139117,0.0913197,0.0105657
8436,15,0.147884,0.0914003,0.0222414
8437.5,29,0.128128,0.0885886,0.0277292
8439,8,0.121147,0.103632,0.0394532
8440.5,5,0.111275,0.0964094,0.0439319
8442,16,0.121174,0.0933675,0.0232493
8443.5,8,0.121815,0.100475,0.0239392
8445,4,0.130004,0.103039,0.0172926
8446.5,7,0.126187,0.0868855,0.013023
8448,20,0.141878,0.0737175,0.00572071
8449.5,11,0.145257,0.0703736,0.00630017
8451,21,0.116804,0.0601572,0.00436422
8452.5,6,0.112486,0.0619455,0.0100816
8454,25,0.108683,0.0589567,0.0260449
8455.5,3,0.111772,0.0578284,0.0392886
8457,26,0.112848,0.0707806,0.0320392
8458.5,4,0.100498,0.0579573,0.0205957
8460,17,0.100289,0.0661135,0.0189099
8461.5,9,0.117719,0.0751638,0.0305728
8463,11,0.096917,0.0740561,0.0316568
8464.5,3,0.107345,0.0665757,0.048611
8466,13,0.0978399,0.0699566,0.03703
8467.5,3,0.0984118,0.0495113,0.0225944
8469,15,0.118411,0.043292,0.0304111
8470.5,10,0.122446,0.0385972,0.0257483
8472,8,0.116053,0.0480648,0.0153265
8473.5,4,0.10356,0.0485887,0.00871258
8475,14,0.107873,0.0640553,0.0111608
8476.5,15,0.0873954,0.0592064,0.0188985
8478,4,0.0873642,0.0516794,0.0194785
8479.5,10,0.0872395,0.0483937,0.0198749
8481,4,0.0958139,0.0474138,-0.000862964
8482.5,17,0.094099,0.0361772,0.0210744
8484,-1,0.0972136,0.017928,0.0226386
8485.5,19,0.0893364,0.0256368,0.0212877
8487,-1,0.0935033,0.0230699,0.0252089
8488.5,17,0.0889105,0.0362042,0.0363555
8490,3,0.0851864,0.0369256,0.013234
8491.5,17,0.0924266,0.0438864,0.015927
8493,11,0.103353,0.0558739,0.0311943
8494.5,13,0.0974386,0.0465581,0.0365813
8496,5,0.0951994,0.0545739,0.0375789
8497.5,19,0.0950531,0.0465353,0.0199919
8499,7,0.0882061,0.0571161,0.0186634
8500.5,10,0.0995782,0.077717,0.0220955
8502,17,0.0970606,0.0874982,0.0187579
8503.5,12,0.0989349,0.0810123,0.0205489
8505,8,0.0865757,0.0671599,0.0332696
8506.5,10,0.0927903,0.0840333,0.0265143
8508,18,0.108879,0.0796434,0.0104642
8509.5,10,0.107492,0.0712209,0.00583669
8511,10,0.0983069,0.0794602,-0.00503015
8512.5,14,0.10043,0.0724774,-0.0077417
8514,20,0.109308,0.0689255,-0.0245109
8515.5,3,0.129221,0.0666102,-0.0150124
8517,19,0.115541,0.0598473,-0.0185664
8518.5,9,0.100309,0.0573833,-0.0424646
8520,19,0.0967978,0.0710208,-0.0639827
8521.5,13,0.101616,0.0846317,-0.0490908
8523,9,0.103427,0.0750361,-0.0613415
8524.5,8,0.0824921,0.0726912,-0.0536019
8526,16,0.109115,0.0753401,-0.0474778
8527.5,5,0.126026,0.0724082,-0.0516359
8529,14,0.118917,0.0719218,-0.0291759
8530.5,11,0.118364,0.0604136,-0.0170208
8532,5,0.135868,0.055802,-0.0201731
8533.5,10,0.128834,0.0587069,-0.0229315
8535,9,0.111542,0.0534195,-0.011417
8536.5,15,0.121537,0.0667624,-0.0104179
8538,2,0.130281,0.0729471,-0.0250296
8539.5,11,0.115641,0.0825599,-0.0324269
8541,3,0.128306,0.0762549,-0.0215142
8542.5,13,0.140681,0.07079,-0.00653177
8544,0,0.118128,0.0531595,-0.00667865
8545.5,17,0.136676,0.0362842,-0.00804661
8547,-1,0.135812,0.0488802,-0.00332804
8548.5,17,0.153914,0.0446461,-0.0073939
8550,3,0.147658,0.0530442,-0.0106466
8551.5,7,0.129842,0.0433474,-0.0157159
8553,7,0.129746,0.0360809,-0.000507448
8554.5,17,0.115462,0.0326178,-0.00385317
8556,8,0.128113,0.0321273,-0.00186587
8557.5,17,0.106279,0.0489219,-0.00913063
8559,5,0.117077,0.0494848,-0.0109545
8560.5,8,0.12786,0.0536883,0.00127387
8562,19,0.128908,0.0512986,0.00460149
8563.5,10,0.120973,0.0493869,-0.0087558
8565,6,0.113778,0.0528734,-0.0207597
8566.5,9,0.0893772,0.0484369,-0.0286054
8568,22,0.11552,0.0529552,-0.024101
8569.5,11,0.11794,0.0616908,-0.0279326
8571,16,0.0815901,0.0593492,-0.0287673
8572.5,7,0.0769372,0.0631582,-0.0343694
8574,19,0.07486,0.0558931,-0.0357756
8575.5,6,0.0899981,0.0506774,-0.0417334
8577,24,0.106446,0.0548177,-0.0351103
8578.5,8,0.0667115,0.0587262,-0.0366049
8580,14,0.0810864,0.0497169,-0.0417547
8581.5,17,0.0917887,0.0475603,-0.040163
8583,13,0.0953156,0.0473433,-0.0344623
8584.5,9,0.0948968,0.0378746,-0.0549786
8586,12,0.0957083,0.0478726,-0.0518574
8587.5,11,0.102788,0.0680773,-0.0441896
8589,14,0.120417,0.0704914,-0.041435
8590.5,17,0.138408,0.0650568,-0.0317623
8592,6,0.120846,0.0794396,-0.0199687
8593.5,7,0.111881,0.0797917,-0.0180365
8595,6,0.110193,0.0744262,-0.0164232
8596.5,19,0.119262,0.0811125,-0.0065483
8598,2,0.121631,0.0722909,-0.0132483
8599.5,10,0.123277,0.0786677,-0.0129306
8601,6,0.118014,0.0655648,-0.0106824
8602.5,14,0.107971,0.0772504,0.00338409
8604,3,0.10542,0.0877212,0.00196376
8605.5,18,0.115692,0.105007,-0.00356601
8607,1,0.127748,0.0978606,-0.00322457
8608.5,16,0.125778,0.092003,0.0153323
8610,-11,0.119117,0.0985763,0.0131784
8611.5,10,0.146989,0.0985385,0.0172343
8613,16,0.131699,0.0904759,0.00753517
8614.5,16,0.10172,0.0888663,0.0155924
8616,8,0.127538,0.0843165,0.0139948
8617.5,10,0.120924,0.076608,0.0172453
8619,6,0.12331,0.0679858,0.0166014
8620.5,3,0.127512,0.0759251,0.00645426
8622,18,0.133814,0.0759629,0.0096583
8623.5,12,0.120113,0.077747,0.00154194
8625,15,0.118722,0.0748248,-0.00204468
8626.5,3,0.134111,0.0627711,-0.00484638
8628,19,0.141287,0.0626688,-0.00847338
8629.5,9,0.108693,0.0387354,-0.013369
8631,12,0.100165,0.0301465,-0.00839703
8632.5,19,0.102216,0.0372706,-0.0175662
8634,21,0.0824706,0.0489327,-0.0136136
8635.5,-5,0.0845211,0.0498442,-0.0126145
8637,20,0.0950349,0.0543616,-0.00698234
8638.5,8,0.0777727,0.0526791,0.000429844
8640,18,0.0930261,0.0546302,0.00227026
8641.5,17,0.0936136,0.0581203,0.0106032
8643,15,0.0804742,0.0606668,0.00364972
8644.5,1,0.0687164,0.0645279,0.00454199
8646,13,0.059709,0.0466416,-0.0145825
8647.5,18,0.0611273,0.0481867,-0.0274488
8649,16,0.0667983,0.0431092,-0.0264878
8650.5,17,0.0817042,0.0365919,-0.0219337
8652,2,0.0677562,0.0422165,-0.0197437
8653.5,13,0.0618322,0.0481191,-0.010151
8655,5,0.0644211,0.043476,-0.0269115
8656.5,19,0.0661931,0.0322203,-0.0186903
8658,3,0.0676605,0.0284771,-0.0222184
8659.5,11,0.0684855,0.0395127,-0.0250747
8661,13,0.0657058,0.0461315,-0.0343218
8662.5,14,0.0753466,0.0531102,-0.0168454
8664,4,0.078124,0.0599207,-0.0309489
8665.5,18,0.0665371,0.0506023,-0.040373
8667,4,0.0776567,0.0406572,-0.0470335
8668.5,13,0.0738902,0.0450829,-0.0542545
8670,6,0.0758123,0.0457472,-0.0526976
8671.5,5,0.0795932,0.0509086,-0.0492215
8673,10,0.0941336,0.040762,-0.0494146
8674.5,13,0.0825353,0.0408874,-0.0504141
8676,10,0.0723095,0.0278344,-0.0530724
8677.5,11,0.0799316,0.0406823,-0.0613162
8679,4,0.0892696,0.0380878,-0.0516215
8680.5,6,0.0792423,0.034083,-0.0531258
8682,19,0.089466,0.0233029,-0.0326998
8683.5,4,0.0961992,0.0366712,-0.0421792
8685,15,0.0738686,0.0417186,-0.0479716
8686.5,3,0.0724051,0.0465984,-0.0377351
8688,21,0.0834478,0.0484328,-0.0413408
8689.5,9,0.0941265,0.0483921,-0.0373648
8691,12,0.106608,0.0445362,-0.0366511
8692.5,11,0.0858345,0.0542191,-0.0252315
8694,19,0.0764942,0.0604922,-0.0204218
8695.5,8,0.0868687,0.0543566,-0.0307008
8697,19,0.0933736,0.0548147,-0.0104676
8698.5,10,0.0793849,0.0645464,-0.0340254
8700,17,0.0738769,0.0625807,-0.0433073
8701.5,17,0.0787429,0.0528706,-0.0359301
8703,13,0.086524,0.0642889,-0.0272908
8704.5,7,0.0925993,0.0616733,-0.0395419
8706,13,0.0778682,0.0498647,-0.048464
8707.5,18,0.0857744,0.0520981,-0.0331272
8709,11,0.0664261,0.0542356,-0.0368096
8710.5,20,0.0571289,0.0437392,-0.0454333
8712,1,0.0628519,0.0403229,-0.0498651
8713.5,17,0.0693745,0.0389227,-0.0436772
8715,1,0.0759385,0.041731,-0.0413969
8716.5,21,0.0647389,0.0324027,-0.0288592
8718,4,0.0722301,0.0326567,-0.0319419
8719.5,16,0.0563384,0.0275634,-0.0277841
8721,8,0.070744,0.0412021,-0.0148597
8722.5,13,0.0844619,0.0467815,-0.018478
8724,4,0.0979289,0.0502979,-0.0170806
8725.5,18,0.0883133,0.037783,-0.0203223
8727,74,0.0872012,0.0157753,-0.0184208
8728.5,-72,0.0819246,0.0138829,-0.0164264
8730,-16,0.0979927,0.0150348,-0.0191231
8731.5,38,0.0867193,0.0190079,-0.0121216
8733,-18,0.0803925,0.0126107,-0.0312593
8734.5,163,0.087096,0.0205411,-0.0379851
8736,-15,0.0978925,0.0211681,-0.0445825
8737.5,-48,0.0836481,0.0210734,-0.0647307
8739,-10,0.0704579,0.0310293,-0.0675674
8740.5,8,0.0735649,0.0196322,-0.0604414
8742,27,0.0787425,0.0210022,-0.0527128
8743.5,16,0.0852774,0.0190817,-0.0487943
8745,22,0.0996281,0.0203163,-0.0493771
8746.5,2,0.0988453,0.0147097,-0.0518373
8748,15,0.0792757,0.0224307,-0.0494795
8749.5,8,0.075983,0.0161207,-0.0507025
8751,12,0.0799292,0.0235595,-0.0681397
8752.5,72,0.0645914,0.0318256,-0.067895
8754,-81,0.0839268,0.021532,-0.0714845
8755.5,9,0.067939,0.0289409,-0.0631695
8757,21,0.0770833,0.0487229,-0.0642231
8758.5,11,0.0749769,0.0365931,-0.0620242
8760,98,0.0771801,0.0375173,-0.0772985
8761.5,-37,0.084526,0.0264361,-0.0803253
8763,-29,0.0691662,0.0286902,-0.073081
8764.5,0,0.0850442,0.0197953,-0.0783708
8766,21,0.0880256,0.0221499,-0.0615137
8767.5,35,0.102724,0.0301367,-0.0644193
8769,22,0.105759,0.0374381,-0.0712724
8770.5,18,0.0987149,0.0309326,-0.059316
8772,5,0.0905872,0.0187481,-0.0490751
8773.5,17,0.0862286,0.0263279,-0.0434508
8775,0,0.0909672,0.0307082,-0.0450684
8776.5,17,0.0985966,0.0335108,-0.0397047
8778,1,0.105448,0.0331223,-0.0558267
8779.5,14,0.108636,0.033057,-0.0571997
8781,12,0.114377,0.0346533,-0.0411635
8782.5,14,0.116178,0.0294764,-0.0478687
8784,14,0.121457,0.0263872,-0.0463047
8785.5,4,0.12229,0.0430671,-0.0396798
8787,-4,0.120764,0.0282102,-0.0405309
8788.5,20,0.104188,0.023866,-0.0395895
8790,22,0.0967607,0.0218287,-0.0427905
8791.5,24,0.117389,0.0375964,-0.0356181
8793,-34,0.101688,0.0426693,-0.034375
8794.5,-62,0.105777,0.0363802,-0.0340564
8796,64,0.106008,0.0295602,-0.0220068
8797.5,-28,0.0975185,0.025893,-0.0379169
8799,105,0.0898295,0.0391642,-0.0560186
8800.5,32,0.0775965,0.0325941,-0.0564408
8802,-48,0.0801233,0.0320381,-0.0638419
8803.5,-31,0.0897221,0.0176683,-0.0605702
8805,24,0.100691,0.0205184,-0.0723501
8806.5,14,0.0898253,0.0198522,-0.0630171
8808,31,0.0752501,0.0204065,-0.0464257
8809.5,14,0.0733109,0.0288472,-0.0573845
8811,9,0.0547604,0.0200963,-0.0633464
8812.5,-12,0.0471982,0.0239691,-0.0783562
8814,19,0.0687659,0.0336966,-0.0684979
8815.5,10,0.0669271,0.0239408,-0.0706487
8817,19,0.0606704,0.0204153,-0.0740254
8818.5,5,0.0569612,0.0218391,-0.0891299
8820,9,0.0534952,0.0237499,-0.0887428
8821.5,17,0.0711615,0.0183685,-0.0858983
8823,19,0.0651047,0.0204122,-0.0847042
8824.5,9,0.0636492,0.0382871,-0.0833434
8826,14,0.0489752,0.0371537,-0.0788414
8827.5,20,0.048951,0.0350194,-0.0862235
8829,13,0.0589018,0.0412391,-0.0964213
8830.5,18,0.0600329,0.0408833,-0.104512
8832,10,0.0677673,0.0418964,-0.0917544
8833.5,18,0.0753009,0.0497923,-0.0857729
8835,3,0.0789348,0.0476908,-0.0969395
8836.5,20,0.0821411,0.036925,-0.09374
8838,7,0.0858527,0.0364148,-0.0914169
8839.5,15,0.0929098,0.0350596,-0.0763442
8841,12,0.068246,0.0433056,-0.0590476
8842.5,11,0.0804695,0.0567772,-0.0465283
8844,9,0.092691,0.0634857,-0.0438129
8845.5,13,0.0896565,0.0623986,-0.0560378
8847,4,0.0777073,0.0515675,-0.0521978
8848.5,15,0.0700922,0.0498124,-0.0586225
8850,15,0.0626541,0.0383768,-0.0599771
8851.5,3,0.0724565,0.039295,-0.0636631
8853,-2,0.072771,0.0423094,-0.0726276
8854.5,12,0.0747175,0.0524026,-0.0702687
8856,16,0.0918781,0.0374674,-0.0727413
8857.5,10,0.0904518,0.0329554,-0.07063
8859,10,0.0957915,0.0318712,-0.0673864
8860.5,5,0.092087,0.0221648,-0.0684415
8862,13,0.0797016,0.0359711,-0.065061
8863.5,0,0.0728342,0.029724,-0.0633029
8865,19,0.0713283,0.0374587,-0.0696696
8866.5,-3,0.075009,0.0377888,-0.074425
8868,16,0.079848,0.038544,-0.0845153
8869.5,85,0.08008,0.0442341,-0.0851863
8871,-89,0.091183,0.0529251,-0.0937665
8872.5,4,0.0912916,0.0512142,-0.0667332
8874,36,0.091179,0.0562293,-0.0752864
8875.5,-16,0.0956255,0.0501396,-0.0806758
8877,146,0.0966402,0.040743,-0.0758624
8878.5,-32,0.0908218,0.0465194,-0.0884028
8880,-54,0.0883605,0.0630663,-0.0895129
8881.5,-1,0.0910277,0.0643781,-0.0960111
8883,24,0.0989441,0.0577109,-0.0926931
8884.5,28,0.0851374,0.062093,-0.0643874
8886,19,0.0902438,0.0721579,-0.0755728
8887.5,22,0.0998125,0.0684595,-0.0833382
8889,11,0.0899199,0.05589,-0.0782289
8890.5,11,0.0706398,0.04608,-0.0745132
8892,7,0.0702209,0.043353,-0.0776239
8893.5,19,0.0762667,0.0460118,-0.0775778
8895,1,0.0849419,0.0537861,-0.0931209
8896.5,20,0.0903366,0.0545687,-0.0914624
8898,5,0.0919106,0.0489514,-0.0978749
8899.5,17,0.0935686,0.0617849,-0.097023
8901,15,0.0936488,0.0584424,-0.0964767
8902.5,10,0.096006,0.0508578,-0.0816086
8904,11,0.100534,0.0553478,-0.0728235
8905.5,16,0.0965789,0.0544151,-0.0713379
8907,20,0.0838933,0.0500913,-0.072042
8908.5,12,0.0888996,0.0374423,-0.0618243
8910,-7,0.100332,0.0299539,-0.0680812
8911.5,3,0.0976141,0.0376426,-0.0515247
8913,25,0.0980815,0.0439339,-0.0644715
8914.5,13,0.112264,0.0417764,-0.0510365
8916,6,0.115086,0.0496962,-0.0561388
8917.5,9,0.10827,0.0446325,-0.0537319
8919,16,0.104363,0.0398449,-0.0501165
8920.5,5,0.111656,0.0476249,-0.0530033
8922,9,0.111509,0.0454658,-0.062748
8923.5,-1,0.104013,0.0527179,-0.0592219
8925,18,0.105693,0.0528724,-0.0563335
8926.5,-1,0.113668,0.0547498,-0.0584501
8928,17,0.111622,0.0547434,-0.062036
8929.5,1,0.104702,0.0537913,-0.0729143
8931,10,0.103004,0.0622545,-0.0608662
8932.5,10,0.10015,0.0522589,-0.0593387
8934,15,0.106092,0.0667108,-0.0545344
8935.5,6,0.103668,0.0567009,-0.0493053
8937,12,0.0985377,0.0392575,-0.0609048
8938.5,3,0.0784313,0.0401399,-0.0568349
8940,5,0.0728648,0.0323925,-0.0609128
8941.5,17,0.0838156,0.0485027,-0.0473446
8943,12,0.0765242,0.0554982,-0.0533205
8944.5,15,0.0744299,0.0507122,-0.0534036
8946,6,0.0935423,0.042534,-0.0550247
8947.5,19,0.0849536,0.0427961,-0.055916
8949,9,0.0989703,0.0436021,-0.0507147
8950.5,11,0.0978704,0.0556464,-0.0640263
8952,13,0.105914,0.0593191,-0.0828543
8953.5,21,0.102528,0.0757613,-0.0827422
8955,4,0.112631,0.0686063,-0.0713307
8956.5,18,0.0793368,0.0584277,-0.0648039
8958,10,0.0900899,0.0565984,-0.069282
8959.5,17,0.0739165,0.0505401,-0.0736079
8961,15,0.0633705,0.0466054,-0.0838279
8962.5,12,0.0780148,0.0482981,-0.0808174
8964,7,0.0804081,0.0504589,-0.0733057
8965.5,14,0.0784842,0.0455233,-0.0653024
8967,12,0.0847716,0.048625,-0.0543373
8968.5,11,0.0805293,0.0525795,-0.0637475
8970,18,0.0791295,0.0519549,-0.0549522
8971.5,4,0.0916689,0.0419848,-0.0587983
8973,15,0.0849006,0.0497227,-0.0548117
8974.5,5,0.0888579,0.0537032,-0.0478373
8976,17,0.114556,0.0651654,-0.0479356
8977.5,4,0.102463,0.0671798,-0.0610595
8979,11,0.0926384,0.0693174,-0.066185
8980.5,9,0.103174,0.0753769,-0.0626475
8982,10,0.111154,0.0684391,-0.0565393
8983.5,2,0.103928,0.0735167,-0.047631
8985,16,0.0898225,0.0675122,-0.053313
8986.5,1,0.0903029,0.0570613,-0.0616777
8988,14,0.0884938,0.0576449,-0.0638745
8989.5,3,0.096917,0.0570946,-0.0592107
8991,8,0.105002,0.0776998,-0.0586903
8992.5,9,0.103244,0.0697011,-0.0493855
8994,16,0.106972,0.0667395,-0.0438343
8995.5,6,0.114741,0.0583724,-0.0416915
8997,11,0.100267,0.055572,-0.0451143
8998.5,12,0.11147,0.0520691,-0.0600867
9000,2,0.0921175,0.0576147,-0.0614189
9001.5,17,0.110384,0.0520546,-0.0714406
9003,7,0.105357,0.0500618,-0.0678658
9004.5,17,0.100587,0.0481169,-0.0582468
9006,1,0.112823,0.0477535,-0.0661316
9007.5,17,0.102671,0.0523733,-0.0719664
9009,10,0.102326,0.0511586,-0.0715985
9010.5,16,0.0974147,0.0469599,-0.0624158
9012,10,0.105948,0.0551058,-0.0615585
9013.5,19,0.0971714,0.0652703,-0.0542487
9015,4,0.0926426,0.0633703,-0.0534702
9016.5,25,0.0889697,0.0766522,-0.0558553
9018,7,0.0961511,0.0672496,-0.0565129
9019.5,12,0.0925243,0.0573072,-0.0635616
9021,19,0.0854353,0.0588589,-0.0459151
9022.5,18,0.0883884,0.064204,-0.0373742
9024,6,0.0788863,0.0528364,-0.0339549
9025.5,13,0.0973567,0.0591405,-0.0364916
9027,16,0.0969285,0.0607464,-0.0539659
9028.5,10,0.102369,0.0480359,-0.0566574
9030,17,0.105873,0.0466364,-0.0507333
9031.5,4,0.100701,0.0408868,-0.0502861
9033,17,0.0932228,0.0329901,-0.0507057
9034.5,1,0.0868416,0.031934,-0.0610451
9036,18,0.0819859,0.0237934,-0.091622
9037.5,1,0.0720195,0.0176668,-0.0799892
9039,18,0.08294,0.0210433,-0.076496
9040.5,9,0.0888846,0.0185534,-0.060825
9042,11,0.0980771,0.0266281,-0.0618743
9043.5,6,0.10254,0.0371567,-0.0505809
9045,18,0.126599,0.0481401,-0.0615536
9046.5,0,0.112146,0.0429667,-0.0635048
9048,13,0.0910133,0.0399854,-0.0535076
9049.5,7,0.0896105,0.0420901,-0.0670379
9051,7,0.101001,0.0453172,-0.061471
9052.5,6,0.0904717,0.0473026,-0.0558009
9054,16,0.0859867,0.0590979,-0.05238
9055.5,10,0.0796569,0.0458052,-0.0432559
9057,8,0.0930878,0.0467459,-0.0586676
9058.5,7,0.105627,0.0399222,-0.0421012
9060,5,0.108281,0.0534742,-0.0425018
9061.5,17,0.0993366,0.0621061,-0.0322778
9063,6,0.0896887,0.0759565,-0.0340685
9064.5,19,0.0826684,0.0696043,-0.0304992
9066,2,0.086773,0.0686263,-0.0352142
9067.5,14,0.0862681,0.0461672,-0.0486856
9069,10,0.0863626,0.0339524,-0.0538188
9070.5,11,0.066448,0.0414728,-0.0560666
9072,11,0.0625803,0.0404038,-0.0553301
9073.5,15,0.0714503,0.0284998,-0.0829269
9075,8,0.0747078,0.0338837,-0.0797248
9076.5,23,0.08195,0.0418738,-0.0772645
9078,7,0.079967,0.0338849,-0.0794532
9079.5,17,0.0903448,0.026196,-0.0816097
9081,20,0.0926151,0.039617,-0.0826252
9082.5,16,0.103404,0.0444612,-0.0736705
9084,12,0.103811,0.0396026,-0.0772539
9085.5,8,0.108273,0.0443444,-0.078904
9087,19,0.0971371,0.0307052,-0.0971222
9088.5,13,0.0935623,0.0447678,-0.0979754
9090,12,0.0921482,0.0319559,-0.0917974
9091.5,5,0.090618,0.0412435,-0.075094
9093,22,0.0995137,0.0431317,-0.0771422
9094.5,2,0.100449,0.0389249,-0.0869933
9096,22,0.097408,0.0451351,-0.0888923
9097.5,2,0.105893,0.0380022,-0.0785152
9099,15,0.11298,0.0368206,-0.0668677
9100.5,26,0.129467,0.0404702,-0.0849246
9102,3,0.127353,0.0405137,-0.0783489
9103.5,-26,0.137376,0.0367954,-0.0773467
9105,17,0.129542,0.0387314,-0.0756324
9106.5,22,0.111211,0.0486282,-0.0794317
9108,22,0.115091,0.0498812,-0.0747319
9109.5,-1,0.101694,0.0484284,-0.0682008
9111,9,0.102891,0.0561402,-0.0548648
9112.5,4,0.102951,0.0431935,-0.055146
9114,13,0.0931286,0.0405176,-0.0652732
9115.5,7,0.0769955,0.0386927,-0.0667509
9117,9,0.0814869,0.03369,-0.0676965
9118.5,10,0.0768049,0.0359314,-0.0692979
9120,8,0.101973,0.0451605,-0.0748373
9121.5,17,0.0897538,0.0414599,-0.0707522
9123,9,0.0916936,0.0392009,-0.0650846
9124.5,18,0.0835245,0.0207679,-0.0733931
9126,0,0.071705,0.0448152,-0.0647302
9127.5,16,0.0936057,0.0454278,-0.0451263
9129,7,0.0829605,0.0331503,-0.064456
9130.5,7,0.0900975,0.0534935,-0.0598111
9132,10,0.102338,0.0543697,-0.0600155
9133.5,15,0.102508,0.0619807,-0.0655526
9135,7,0.0840506,0.0607386,-0.067549
9136.5,21,0.0867821,0.0540977,-0.0580271
9138,9,0.0959963,0.0528539,-0.0715323
9139.5,9,0.0835269,0.0464571,-0.0808831
9141,22,0.110142,0.0461801,-0.0949541
9142.5,15,0.113139,0.0520617,-0.0954636
9144,12,0.106713,0.0552236,-0.0933366
9145.5,8,0.108551,0.0484581,-0.0868697
9147,22,0.0973593,0.0419233,-0.0882864
9148.5,8,0.0925437,0.0454995,-0.0830661
9150,16,0.0944739,0.025491,-0.0910227
9151.5,7,0.0904347,0.023269,-0.0802871
9153,19,0.0995665,0.0443257,-0.065514
9154.5,1,0.0832425,0.0474213,-0.0790763
9156,24,0.096355,0.043935,-0.072386
9157.5,2,0.0891978,0.0367264,-0.0712921
9159,19,0.0894542,0.037203,-0.064942
9160.5,14,0.100577,0.0286751,-0.0619235
9162,11,0.0965134,0.0226244,-0.0673832
9163.5,5,0.0853863,0.0174331,-0.0712778
9165,19,0.0730449,0.0242236,-0.0748666
9166.5,4,0.0747871,0.0313397,-0.0842941
9168,13,0.0685037,0.0365766,-0.0953847
9169.5,12,0.0811244,0.0413974,-0.0950646
9171,8,0.0820483,0.0448332,-0.0870693
9172.5,9,0.0771043,0.0515454,-0.0772934
9174,18,0.08292,0.0567047,-0.094617
9175.5,8,0.0842326,0.0583417,-0.0775524
9177,-1,0.0883733,0.0509175,-0.0883353
9178.5,29,0.0914866,0.0529053,-0.094258
9180,-5,0.094027,0.0547059,-0.096529
9181.5,1,0.0683422,0.0342242,-0.0811098
9183,2,0.0817429,0.0411991,-0.0901335
9184.5,28,0.0845869,0.0463582,-0.0876531
9186,3,0.100422,0.0422076,-0.0796192
9187.5,10,0.0936476,0.0298727,-0.079512
9189,1,0.100641,0.0347365,-0.0884497
9190.5,24,0.104342,0.0430822,-0.088638
9192,20,0.101918,0.042007,-0.0826714
9193.5,5,0.0964401,0.0420238,-0.0984463
9195,-3,0.1279,0.049824,-0.0815283
9196.5,14,0.115132,0.0422794,-0.0803295
9198,12,0.13742,0.0409088,-0.0830881
9199.5,20,0.12873,0.0423729,-0.0917838
9201,14,0.133493,0.0489808,-0.093671
9202.5,11,0.104302,0.0587919,-0.0953497
9204,13,0.106273,0.061625,-0.0893588
9205.5,10,0.116624,0.0776762,-0.0778408
9207,17,0.099431,0.0785564,-0.0720059
9208.5,8,0.083483,0.0744902,-0.0654792
9210,15,0.049189,0.074324,-0.064719
9211.5,4,0.0664203,0.0704729,-0.0546817
9213,23,0.0559279,0.0703034,-0.0435763
9214.5,3,0.0679231,0.0750783,-0.0320898
9216,27,0.0645579,0.0716376,-0.0306399
9217.5,9,0.0730823,0.071656,-0.0363068
9219,17,0.0818959,0.0761605,-0.0548319
9220.5,12,0.0896945,0.0644359,-0.0654613
9222,14,0.0852652,0.0673679,-0.0707541
9223.5,11,0.0768364,0.0645924,-0.0672491
9225,12,0.0977108,0.0724387,-0.0612344
9226.5,7,0.091778,0.0731738,-0.0744699
9228,11,0.0931634,0.0549613,-0.070661
9229.5,15,0.0892368,0.057859,-0.0679857
9231,1,0.114162,0.0645967,-0.0668256
9232.5,13,0.112217,0.0571842,-0.0515341
9234,2,0.118787,0.0604792,-0.054543
9235.5,16,0.115119,0.0618875,-0.0642162
9237,6,0.118816,0.0631544,-0.0664123
9238.5,25,0.0964484,0.0518213,-0.0557321
9240,5,0.105125,0.0581531,-0.0648634
9241.5,7,0.0919268,0.0582027,-0.0742976
9243,-1,0.097121,0.0521742,-0.0747815
9244.5,15,0.0906581,0.0430021,-0.0611771
9246,3,0.0861358,0.0427146,-0.0513074
9247.5,12,0.0750902,0.0452556,-0.0677111
9249,5,0.070142,0.044307,-0.0669776
9250.5,5,0.0785965,0.0368135,-0.0680807
9252,11,0.0784806,0.0346771,-0.0722413
9253.5,14,0.0751974,0.0468228,-0.0644171
9255,7,0.0589615,0.0500153,-0.0724535
9256.5,13,0.0427823,0.0546388,-0.0759424
9258,7,0.0490814,0.0467977,-0.0708927
9259.5,9,0.05103,0.0437167,-0.0824331
9261,15,0.0517414,0.0560538,-0.0726043
9262.5,13,0.0675151,0.054524,-0.0779894
9264,16,0.0775916,0.0308166,-0.0740512
9265.5,6,0.084257,0.0265473,-0.0834728
9267,17,0.0928297,0.0320061,-0.0739092
9268.5,12,0.0678329,0.0314976,-0.0750454
